snapshot_id,client_id,snapshot_date,aum_value,target_allocation_equity,target_allocation_bonds,target_allocation_cash,actual_allocation_equity,actual_allocation_bonds,actual_allocation_cash,drift_pct,goal_progress_pct,ytd_return,benchmark_return,risk_score
PS1639,C0092,2024-12-11,801385.02,0.75,0.2,0.05,0.816,0.134,0.05,6.6,56.5,0.0758,-0.012,7.9
PS1640,C0092,2025-01-10,851666.39,0.75,0.2,0.05,0.832,0.118,0.05,8.2,46.9,0.0891,0.0384,7.9
PS1641,C0092,2025-02-09,810148.28,0.75,0.2,0.05,0.661,0.289,0.05,8.9,54.3,0.0352,0.0015,7.9
PS1642,C0092,2025-03-11,844029.16,0.75,0.2,0.05,0.696,0.254,0.05,5.4,61.6,-0.0301,0.0266,7.9
PS1643,C0092,2025-04-10,872335.32,0.75,0.2,0.05,0.776,0.174,0.05,2.6,54.5,0.135,-0.0101,7.9
PS1644,C0092,2025-05-10,864768.86,0.75,0.2,0.05,0.698,0.252,0.05,5.2,62.6,0.0603,0.0224,7.9
PS1645,C0092,2025-06-09,892405.43,0.75,0.2,0.05,0.7,0.25,0.05,5.0,67.6,0.0839,-0.0247,7.9
PS1646,C0092,2025-07-09,946609.17,0.75,0.2,0.05,0.762,0.188,0.05,1.2,51.9,0.1037,-0.0257,7.9
PS1647,C0092,2025-08-08,962290.73,0.75,0.2,0.05,0.758,0.192,0.05,0.8,62.9,-0.0216,0.0351,7.9
PS1648,C0092,2025-09-07,959277.54,0.75,0.2,0.05,0.734,0.216,0.05,1.6,56.5,0.0348,0.0034,7.9
PS1649,C0092,2025-10-07,976691.94,0.75,0.2,0.05,0.738,0.212,0.05,1.2,55.7,0.088,0.0238,7.9
PS1650,C0092,2025-11-06,988102.37,0.75,0.2,0.05,0.831,0.119,0.05,8.1,62.1,0.1021,0.0254,7.9
PS1651,C0092,2025-12-06,1003612.87,0.75,0.2,0.05,0.746,0.204,0.05,0.4,59.2,0.1289,0.0258,7.9
PS1652,C0092,2026-01-05,1021328.48,0.75,0.2,0.05,0.76,0.19,0.05,1.0,69.0,-0.0718,-0.0079,7.9
PS1653,C0092,2026-02-04,1003843.4,0.75,0.2,0.05,0.703,0.247,0.05,4.7,72.4,-0.0344,0.0164,7.9
PS1654,C0092,2026-03-06,995744.7,0.75,0.2,0.05,0.66,0.29,0.05,9.0,78.6,-0.0196,0.0067,7.9
PS1655,C0092,2026-04-05,1051075.72,0.75,0.2,0.05,0.808,0.142,0.05,5.8,77.6,0.0164,0.0316,7.9
PS1656,C0092,2026-05-05,1068825.37,0.75,0.2,0.05,0.774,0.176,0.05,2.4,76.5,-0.0073,0.0089,7.9
PS1657,C0093,2024-12-11,1029459.1,0.75,0.2,0.05,0.714,0.236,0.05,3.6,54.5,0.0421,0.0003,6.0
PS1658,C0093,2025-01-10,974539.28,0.75,0.2,0.05,0.776,0.174,0.05,2.6,46.2,0.0679,0.0252,6.0
PS1659,C0093,2025-02-09,990362.22,0.75,0.2,0.05,0.785,0.165,0.05,3.5,49.5,0.0707,0.0058,6.0
PS1660,C0093,2025-03-11,980142.42,0.75,0.2,0.05,0.747,0.203,0.05,0.3,59.0,0.11,0.0373,6.0
PS1661,C0093,2025-04-10,975094.01,0.75,0.2,0.05,0.72,0.23,0.05,3.0,58.0,-0.0353,0.0309,6.0
PS1662,C0093,2025-05-10,979237.34,0.75,0.2,0.05,0.693,0.257,0.05,5.7,60.1,-0.1176,0.0305,6.0
PS1663,C0093,2025-06-09,1042180.78,0.75,0.2,0.05,0.697,0.253,0.05,5.3,62.4,0.0127,0.0111,6.0
PS1664,C0093,2025-07-09,1030047.94,0.75,0.2,0.05,0.792,0.158,0.05,4.2,61.0,-0.0778,0.0095,6.0
PS1665,C0093,2025-08-08,1066450.47,0.75,0.2,0.05,0.782,0.168,0.05,3.2,61.9,0.0963,0.0069,6.0
PS1666,C0093,2025-09-07,1072354.34,0.75,0.2,0.05,0.745,0.205,0.05,0.5,67.7,0.0089,-0.0184,6.0
PS1667,C0093,2025-10-07,1088382.61,0.75,0.2,0.05,0.762,0.188,0.05,1.2,66.5,0.0395,-0.0246,6.0
PS1668,C0093,2025-11-06,1048393.06,0.75,0.2,0.05,0.709,0.241,0.05,4.1,71.6,0.0287,-0.0009,6.0
PS1669,C0093,2025-12-06,1063464.74,0.75,0.2,0.05,0.753,0.197,0.05,0.3,71.0,0.048,-0.0178,6.0
PS1670,C0093,2026-01-05,1049151.81,0.75,0.2,0.05,0.929,0.021,0.05,17.9,69.9,0.0279,0.0021,6.0
PS1671,C0093,2026-02-04,1017202.23,0.75,0.2,0.05,0.715,0.235,0.05,3.5,75.1,0.0882,-0.0015,6.0
PS1672,C0093,2026-03-06,1005034.54,0.75,0.2,0.05,0.584,0.366,0.05,16.6,71.8,0.1287,0.0089,6.0
PS1673,C0093,2026-04-05,1037192.52,0.75,0.2,0.05,0.769,0.181,0.05,1.9,72.9,0.0993,-0.0373,6.0
PS1674,C0093,2026-05-05,1039261.51,0.75,0.2,0.05,0.736,0.214,0.05,1.4,67.2,0.0619,-0.0128,6.0
PS1675,C0094,2024-12-11,706716.29,0.9,0.08,0.02,0.938,0.042,0.02,3.8,52.0,0.1174,0.0185,9.6
PS1676,C0094,2025-01-10,695596.83,0.9,0.08,0.02,0.793,0.187,0.02,10.7,54.9,0.1098,-0.0082,9.6
PS1677,C0094,2025-02-09,691561.93,0.9,0.08,0.02,0.887,0.093,0.02,1.3,52.5,0.0351,0.0132,9.6
PS1678,C0094,2025-03-11,690132.79,0.9,0.08,0.02,0.794,0.186,0.02,10.6,57.0,0.0251,-0.0027,9.6
PS1679,C0094,2025-04-10,694495.85,0.9,0.08,0.02,0.906,0.074,0.02,0.6,58.0,0.1355,-0.0065,9.6
PS1680,C0094,2025-05-10,714383.97,0.9,0.08,0.02,0.833,0.147,0.02,6.7,48.5,-0.0769,0.0429,9.6
PS1681,C0094,2025-06-09,678523.99,0.9,0.08,0.02,0.811,0.169,0.02,8.9,55.7,0.0987,-0.0012,9.6
PS1682,C0094,2025-07-09,681733.22,0.9,0.08,0.02,0.885,0.095,0.02,1.5,62.6,-0.1733,-0.0052,9.6
PS1683,C0094,2025-08-08,660722.25,0.9,0.08,0.02,0.944,0.036,0.02,4.4,57.9,0.1675,-0.0187,9.6
PS1684,C0094,2025-09-07,653151.54,0.9,0.08,0.02,0.903,0.077,0.02,0.3,64.0,0.0355,-0.0174,9.6
PS1685,C0094,2025-10-07,685251.46,0.9,0.08,0.02,1,0,0,12.6,59.2,-0.0811,0.0538,9.6
PS1686,C0094,2025-11-06,705420.15,0.9,0.08,0.02,0.846,0.134,0.02,5.4,70.5,0.073,-0.0011,9.6
PS1687,C0094,2025-12-06,708727.08,0.9,0.08,0.02,0.852,0.128,0.02,4.8,62.2,0.0333,0.0422,9.6
PS1688,C0094,2026-01-05,697806.35,0.9,0.08,0.02,0.927,0.053,0.02,2.7,69.1,0.0929,0.019,9.6
PS1689,C0094,2026-02-04,696083.22,0.9,0.08,0.02,0.824,0.156,0.02,7.6,75.9,0.0237,0.0242,9.6
PS1690,C0094,2026-03-06,682272.99,0.9,0.08,0.02,0.891,0.089,0.02,0.9,74.9,0.0689,0.0328,9.6
PS1691,C0094,2026-04-05,662648.51,0.9,0.08,0.02,0.952,0.028,0.02,5.2,76.3,0.0099,0.0394,9.6
PS1692,C0094,2026-05-05,678434.59,0.9,0.08,0.02,0.885,0.095,0.02,1.5,71.7,-0.0434,0.0245,9.6
PS1693,C0095,2024-12-11,954690.83,0.75,0.2,0.05,0.663,0.287,0.05,8.7,54.1,0.0835,0.0315,6.8
PS1694,C0095,2025-01-10,1005771.74,0.75,0.2,0.05,0.733,0.217,0.05,1.7,41.6,0.0975,-0.0032,6.8
PS1695,C0095,2025-02-09,1032724.33,0.75,0.2,0.05,0.846,0.104,0.05,9.6,57.8,0.0618,0.0323,6.8
PS1696,C0095,2025-03-11,1062283.14,0.75,0.2,0.05,0.657,0.293,0.05,9.3,50.2,-0.0644,0.0502,6.8
PS1697,C0095,2025-04-10,1061096.33,0.75,0.2,0.05,0.676,0.274,0.05,7.4,56.4,0.0784,-0.0026,6.8
PS1698,C0095,2025-05-10,999308.25,0.75,0.2,0.05,0.677,0.273,0.05,7.3,57.6,-0.0748,0.0122,6.8
PS1699,C0095,2025-06-09,1025365.25,0.75,0.2,0.05,0.817,0.133,0.05,6.7,62.9,0.1374,0.0185,6.8
PS1700,C0095,2025-07-09,1019801.38,0.75,0.2,0.05,0.782,0.168,0.05,3.2,59.2,0.0094,0.0148,6.8
PS1701,C0095,2025-08-08,1023022.54,0.75,0.2,0.05,0.868,0.082,0.05,11.8,55.1,0.1608,0.0405,6.8
PS1702,C0095,2025-09-07,1049947.99,0.75,0.2,0.05,0.707,0.243,0.05,4.3,68.4,0.0922,0.0122,6.8
PS1703,C0095,2025-10-07,1015680.05,0.75,0.2,0.05,0.727,0.223,0.05,2.3,64.1,-0.0099,0.0254,6.8
PS1704,C0095,2025-11-06,1036519.08,0.75,0.2,0.05,0.711,0.239,0.05,3.9,72.3,-0.089,-0.0444,6.8
PS1705,C0095,2025-12-06,1033470.58,0.75,0.2,0.05,0.744,0.206,0.05,0.6,73.3,0.007,-0.0039,6.8
PS1706,C0095,2026-01-05,1069148.71,0.75,0.2,0.05,0.751,0.199,0.05,0.1,68.5,-0.0883,-0.0123,6.8
PS1707,C0095,2026-02-04,1080173.82,0.75,0.2,0.05,0.767,0.183,0.05,1.7,69.0,0.1045,-0.0157,6.8
PS1708,C0095,2026-03-06,1041531.49,0.75,0.2,0.05,0.798,0.152,0.05,4.8,71.5,0.0506,-0.017,6.8
PS1709,C0095,2026-04-05,1027720.46,0.75,0.2,0.05,0.751,0.199,0.05,0.1,75.1,0.0897,-0.0217,6.8
PS1710,C0095,2026-05-05,1001074.24,0.75,0.2,0.05,0.688,0.262,0.05,6.2,75.0,0.043,0.0024,6.8
PS1711,C0096,2024-12-11,676499.08,0.75,0.2,0.05,0.759,0.191,0.05,0.9,51.1,0.0224,0.0081,4.9
PS1712,C0096,2025-01-10,687782.77,0.75,0.2,0.05,0.727,0.223,0.05,2.3,49.3,0.1997,-0.0274,4.9
PS1713,C0096,2025-02-09,692140.69,0.75,0.2,0.05,0.675,0.275,0.05,7.5,49.6,0.1794,0.0024,4.9
PS1714,C0096,2025-03-11,660796.04,0.75,0.2,0.05,0.665,0.285,0.05,8.5,54.1,0.1488,-0.0392,4.9
PS1715,C0096,2025-04-10,688409.14,0.75,0.2,0.05,0.824,0.126,0.05,7.4,50.8,0.1755,-0.0099,4.9
PS1716,C0096,2025-05-10,712544.19,0.75,0.2,0.05,0.802,0.148,0.05,5.2,57.5,0.0353,-0.039,4.9
PS1717,C0096,2025-06-09,724814.02,0.75,0.2,0.05,0.646,0.304,0.05,10.4,58.2,0.0263,-0.0026,4.9
PS1718,C0096,2025-07-09,751392.17,0.75,0.2,0.05,0.783,0.167,0.05,3.3,59.9,0.0394,0.0191,4.9
PS1719,C0096,2025-08-08,709612.8,0.75,0.2,0.05,0.823,0.127,0.05,7.3,63.2,0.046,0.0399,4.9
PS1720,C0096,2025-09-07,718580.34,0.75,0.2,0.05,0.655,0.295,0.05,9.5,65.9,0.1054,-0.0101,4.9
PS1721,C0096,2025-10-07,767651.11,0.75,0.2,0.05,0.728,0.222,0.05,2.2,69.3,0.1158,0.0268,4.9
PS1722,C0096,2025-11-06,784280.57,0.75,0.2,0.05,0.662,0.288,0.05,8.8,71.1,0.2086,0.0225,4.9
PS1723,C0096,2025-12-06,803262.19,0.75,0.2,0.05,0.77,0.18,0.05,2.0,70.3,0.0686,-0.0196,4.9
PS1724,C0096,2026-01-05,820074.16,0.75,0.2,0.05,0.779,0.171,0.05,2.9,59.5,-0.016,0.0047,4.9
PS1725,C0096,2026-02-04,837929.3,0.75,0.2,0.05,0.767,0.183,0.05,1.7,66.2,-0.0338,0.0198,4.9
PS1726,C0096,2026-03-06,877250.35,0.75,0.2,0.05,0.615,0.335,0.05,13.5,75.1,0.0156,-0.018,4.9
PS1727,C0096,2026-04-05,866737.0,0.75,0.2,0.05,0.724,0.226,0.05,2.6,62.0,0.0883,-0.0145,4.9
PS1728,C0096,2026-05-05,895475.38,0.75,0.2,0.05,0.687,0.263,0.05,6.3,75.1,-0.1191,-0.0627,4.9
PS1729,C0097,2024-12-11,407458.53,0.75,0.2,0.05,0.771,0.179,0.05,2.1,51.2,0.0071,-0.018,8.9
PS1730,C0097,2025-01-10,416394.23,0.75,0.2,0.05,0.823,0.127,0.05,7.3,38.4,0.0049,-0.0064,8.9
PS1731,C0097,2025-02-09,431078.76,0.75,0.2,0.05,0.808,0.142,0.05,5.8,54.7,-0.0574,0.0208,8.9
PS1732,C0097,2025-03-11,442283.34,0.75,0.2,0.05,0.793,0.157,0.05,4.3,59.9,0.0384,0.0029,8.9
PS1733,C0097,2025-04-10,428816.84,0.75,0.2,0.05,0.789,0.161,0.05,3.9,52.7,0.1557,-0.0071,8.9
PS1734,C0097,2025-05-10,446867.37,0.75,0.2,0.05,0.749,0.201,0.05,0.1,50.7,0.1282,0.0208,8.9
PS1735,C0097,2025-06-09,461168.46,0.75,0.2,0.05,0.672,0.278,0.05,7.8,58.3,-0.0055,-0.0397,8.9
PS1736,C0097,2025-07-09,466262.3,0.75,0.2,0.05,0.661,0.289,0.05,8.9,63.0,0.1691,0.0257,8.9
PS1737,C0097,2025-08-08,466818.79,0.75,0.2,0.05,0.7,0.25,0.05,5.0,65.2,0.0854,0.0327,8.9
PS1738,C0097,2025-09-07,456852.84,0.75,0.2,0.05,0.741,0.209,0.05,0.9,65.2,0.0909,0.0287,8.9
PS1739,C0097,2025-10-07,440795.69,0.75,0.2,0.05,0.691,0.259,0.05,5.9,70.3,0.0893,0.033,8.9
PS1740,C0097,2025-11-06,427997.7,0.75,0.2,0.05,0.856,0.094,0.05,10.6,69.8,0.0242,0.0128,8.9
PS1741,C0097,2025-12-06,446354.84,0.75,0.2,0.05,0.679,0.271,0.05,7.1,72.4,-0.0701,-0.0052,8.9
PS1742,C0097,2026-01-05,440408.79,0.75,0.2,0.05,0.813,0.137,0.05,6.3,70.0,0.1453,0.0265,8.9
PS1743,C0097,2026-02-04,445094.82,0.75,0.2,0.05,0.755,0.195,0.05,0.5,66.6,0.0201,0.029,8.9
PS1744,C0097,2026-03-06,454709.47,0.75,0.2,0.05,0.664,0.286,0.05,8.6,74.3,0.0543,-0.0043,8.9
PS1745,C0097,2026-04-05,459815.31,0.75,0.2,0.05,0.789,0.161,0.05,3.9,67.7,0.1165,-0.0101,8.9
PS1746,C0097,2026-05-05,472175.16,0.75,0.2,0.05,0.733,0.217,0.05,1.7,75.0,0.1673,-0.0102,8.9
PS1747,C0098,2024-12-11,658713.76,0.3,0.5,0.2,0.327,0.473,0.2,2.7,47.4,0.0379,0.0157,2.7
PS1748,C0098,2025-01-10,671740.95,0.3,0.5,0.2,0.371,0.429,0.2,7.1,50.5,0.0131,-0.02,2.7
PS1749,C0098,2025-02-09,693266.42,0.3,0.5,0.2,0.222,0.578,0.2,7.8,50.0,0.0002,0.0316,2.7
PS1750,C0098,2025-03-11,751379.06,0.3,0.5,0.2,0.264,0.536,0.2,3.6,53.1,0.088,-0.0256,2.7
PS1751,C0098,2025-04-10,743932.1,0.3,0.5,0.2,0.311,0.489,0.2,1.1,53.9,0.0103,0.0119,2.7
PS1752,C0098,2025-05-10,781145.82,0.3,0.5,0.2,0.329,0.471,0.2,2.9,60.8,0.0972,0.0052,2.7
PS1753,C0098,2025-06-09,814288.72,0.3,0.5,0.2,0.266,0.534,0.2,3.4,61.1,0.0986,0.0164,2.7
PS1754,C0098,2025-07-09,796087.36,0.3,0.5,0.2,0.289,0.511,0.2,1.1,62.5,0.0731,0.0151,2.7
PS1755,C0098,2025-08-08,779186.07,0.3,0.5,0.2,0.304,0.496,0.2,0.4,67.5,-0.0632,0.0087,2.7
PS1756,C0098,2025-09-07,776988.83,0.3,0.5,0.2,0.259,0.541,0.2,4.1,68.7,0.0993,0.0049,2.7
PS1757,C0098,2025-10-07,784099.63,0.3,0.5,0.2,0.195,0.605,0.2,10.5,58.2,0.1957,-0.0053,2.7
PS1758,C0098,2025-11-06,802654.12,0.3,0.5,0.2,0.241,0.559,0.2,5.9,71.1,-0.0377,-0.0276,2.7
PS1759,C0098,2025-12-06,838647.0,0.3,0.5,0.2,0.249,0.551,0.2,5.1,73.2,0.2113,0.0007,2.7
PS1760,C0098,2026-01-05,838336.93,0.3,0.5,0.2,0.376,0.424,0.2,7.6,68.1,0.0359,0.0054,2.7
PS1761,C0098,2026-02-04,829506.23,0.3,0.5,0.2,0.253,0.547,0.2,4.7,74.8,0.0075,0.0402,2.7
PS1762,C0098,2026-03-06,792973.0,0.3,0.5,0.2,0.267,0.533,0.2,3.3,73.3,0.052,0.0073,2.7
PS1763,C0098,2026-04-05,784115.53,0.3,0.5,0.2,0.263,0.537,0.2,3.7,67.6,0.0558,0.0177,2.7
PS1764,C0098,2026-05-05,812895.32,0.3,0.5,0.2,0.309,0.491,0.2,0.9,74.9,0.2073,-0.0142,2.7
PS1765,C0099,2024-12-11,166904.95,0.9,0.08,0.02,0.888,0.092,0.02,1.2,59.6,0.1587,0.0153,10
PS1766,C0099,2025-01-10,156874.24,0.9,0.08,0.02,0.875,0.105,0.02,2.5,49.1,0.1181,-0.024,10
PS1767,C0099,2025-02-09,161416.36,0.9,0.08,0.02,0.853,0.127,0.02,4.7,54.5,0.183,0.0473,10
PS1768,C0099,2025-03-11,162503.26,0.9,0.08,0.02,0.817,0.163,0.02,8.3,57.0,0.1686,0.033,10
PS1769,C0099,2025-04-10,165826.73,0.9,0.08,0.02,0.922,0.058,0.02,2.2,53.6,0.1252,0.0602,10
PS1770,C0099,2025-05-10,171623.74,0.9,0.08,0.02,0.833,0.147,0.02,6.7,54.0,0.0598,0.0145,10
PS1771,C0099,2025-06-09,168025.25,0.9,0.08,0.02,0.832,0.148,0.02,6.8,56.5,0.0267,-0.0031,10
PS1772,C0099,2025-07-09,159495.2,0.9,0.08,0.02,0.823,0.157,0.02,7.7,55.5,0.1067,-0.0199,10
PS1773,C0099,2025-08-08,160039.31,0.9,0.08,0.02,0.925,0.055,0.02,2.5,55.8,-0.0032,0.0362,10
PS1774,C0099,2025-09-07,165003.95,0.9,0.08,0.02,0.897,0.083,0.02,0.3,65.2,0.1319,-0.0063,10
PS1775,C0099,2025-10-07,165951.53,0.9,0.08,0.02,0.871,0.109,0.02,2.9,65.6,0.0169,0.0175,10
PS1776,C0099,2025-11-06,161840.17,0.9,0.08,0.02,0.839,0.141,0.02,6.1,64.6,0.0982,0.0021,10
PS1777,C0099,2025-12-06,168209.67,0.9,0.08,0.02,0.815,0.165,0.02,8.5,70.2,-0.0621,0.0044,10
PS1778,C0099,2026-01-05,163491.31,0.9,0.08,0.02,0.946,0.034,0.02,4.6,69.9,0.0271,-0.0199,10
PS1779,C0099,2026-02-04,161626.07,0.9,0.08,0.02,0.868,0.112,0.02,3.2,74.7,0.1312,0.0278,10
PS1780,C0099,2026-03-06,159651.22,0.9,0.08,0.02,0.802,0.178,0.02,9.8,74.3,0.0373,0.0362,10
PS1781,C0099,2026-04-05,155350.37,0.9,0.08,0.02,0.889,0.091,0.02,1.1,85.0,0.053,0.045,10
PS1782,C0099,2026-05-05,157682.34,0.9,0.08,0.02,0.898,0.082,0.02,0.2,70.7,0.0735,-0.0002,10
PS1783,C0100,2024-12-11,112639.3,0.75,0.2,0.05,0.696,0.254,0.05,5.4,48.7,0.0717,0.0061,7.7
PS1784,C0100,2025-01-10,113721.31,0.75,0.2,0.05,0.715,0.235,0.05,3.5,47.8,-0.0127,0.0095,7.7
PS1785,C0100,2025-02-09,114058.65,0.75,0.2,0.05,0.659,0.291,0.05,9.1,61.3,-0.0521,0.0363,7.7
PS1786,C0100,2025-03-11,115246.12,0.75,0.2,0.05,0.732,0.218,0.05,1.8,56.3,-0.0588,-0.0377,7.7
PS1787,C0100,2025-04-10,118584.62,0.75,0.2,0.05,0.774,0.176,0.05,2.4,56.1,-0.0146,-0.0075,7.7
PS1788,C0100,2025-05-10,115338.52,0.75,0.2,0.05,0.835,0.115,0.05,8.5,54.6,0.0099,-0.0417,7.7
PS1789,C0100,2025-06-09,116615.58,0.75,0.2,0.05,0.702,0.248,0.05,4.8,58.1,0.158,0.0292,7.7
PS1790,C0100,2025-07-09,116429.88,0.75,0.2,0.05,0.844,0.106,0.05,9.4,54.5,0.0556,-0.0076,7.7
PS1791,C0100,2025-08-08,116260.66,0.75,0.2,0.05,0.845,0.105,0.05,9.5,57.1,0.0574,-0.0122,7.7
PS1792,C0100,2025-09-07,119475.98,0.75,0.2,0.05,0.743,0.207,0.05,0.7,71.9,0.0938,0.0274,7.7
PS1793,C0100,2025-10-07,122697.32,0.75,0.2,0.05,0.658,0.292,0.05,9.2,59.6,0.1015,0.0342,7.7
PS1794,C0100,2025-11-06,119225.62,0.75,0.2,0.05,0.531,0.419,0.05,21.9,70.5,0.1205,0.0182,7.7
PS1795,C0100,2025-12-06,125293.72,0.75,0.2,0.05,0.748,0.202,0.05,0.2,80.7,-0.015,0.0372,7.7
PS1796,C0100,2026-01-05,124908.4,0.75,0.2,0.05,0.694,0.256,0.05,5.6,67.5,0.201,0.007,7.7
PS1797,C0100,2026-02-04,128646.09,0.75,0.2,0.05,0.653,0.297,0.05,9.7,68.0,0.175,-0.0283,7.7
PS1798,C0100,2026-03-06,126198.44,0.75,0.2,0.05,0.815,0.135,0.05,6.5,73.6,0.119,0.0076,7.7
PS1799,C0100,2026-04-05,128342.39,0.75,0.2,0.05,0.767,0.183,0.05,1.7,75.6,0.1603,0.0349,7.7
PS1800,C0100,2026-05-05,122717.85,0.75,0.2,0.05,0.692,0.258,0.05,5.8,71.2,-0.0564,0.0074,7.7
PS1801,C0101,2024-12-11,588907.25,0.75,0.2,0.05,0.816,0.134,0.05,6.6,56.2,0.1017,-0.0097,9.0
PS1802,C0101,2025-01-10,641144.6,0.75,0.2,0.05,0.686,0.264,0.05,6.4,51.0,-0.0568,0.012,9.0
PS1803,C0101,2025-02-09,662253.6,0.75,0.2,0.05,0.767,0.183,0.05,1.7,49.6,0.1753,-0.0054,9.0
PS1804,C0101,2025-03-11,688298.32,0.75,0.2,0.05,0.783,0.167,0.05,3.3,55.6,0.0231,0.0137,9.0
PS1805,C0101,2025-04-10,680968.94,0.75,0.2,0.05,0.722,0.228,0.05,2.8,48.9,0.0023,-0.0229,9.0
PS1806,C0101,2025-05-10,693675.66,0.75,0.2,0.05,0.745,0.205,0.05,0.5,50.6,0.0823,-0.0322,9.0
PS1807,C0101,2025-06-09,693041.48,0.75,0.2,0.05,0.809,0.141,0.05,5.9,51.1,0.1465,0.0466,9.0
PS1808,C0101,2025-07-09,724177.37,0.75,0.2,0.05,0.712,0.238,0.05,3.8,68.0,0.0529,0.0412,9.0
PS1809,C0101,2025-08-08,705187.71,0.75,0.2,0.05,0.677,0.273,0.05,7.3,69.4,-0.1024,0.0211,9.0
PS1810,C0101,2025-09-07,710910.47,0.75,0.2,0.05,0.694,0.256,0.05,5.6,63.3,0.0838,0.0381,9.0
PS1811,C0101,2025-10-07,730540.49,0.75,0.2,0.05,0.731,0.219,0.05,1.9,68.9,0.0214,-0.0236,9.0
PS1812,C0101,2025-11-06,735366.36,0.75,0.2,0.05,0.582,0.368,0.05,16.8,71.2,0.1788,-0.0044,9.0
PS1813,C0101,2025-12-06,723786.74,0.75,0.2,0.05,0.796,0.154,0.05,4.6,55.5,0.0836,0.0084,9.0
PS1814,C0101,2026-01-05,704508.1,0.75,0.2,0.05,0.688,0.262,0.05,6.2,66.6,0.1537,0.0006,9.0
PS1815,C0101,2026-02-04,705528.53,0.75,0.2,0.05,0.718,0.232,0.05,3.2,78.0,0.1645,0.0456,9.0
PS1816,C0101,2026-03-06,684275.18,0.75,0.2,0.05,0.805,0.145,0.05,5.5,66.2,0.0023,0.0489,9.0
PS1817,C0101,2026-04-05,671813.26,0.75,0.2,0.05,0.634,0.316,0.05,11.6,75.5,0.0632,0.0221,9.0
PS1818,C0101,2026-05-05,650537.23,0.75,0.2,0.05,0.742,0.208,0.05,0.8,80.7,-0.121,-0.0055,9.0
PS1819,C0102,2024-12-11,95039.34,0.9,0.08,0.02,0.842,0.138,0.02,5.8,44.1,-0.0308,0.0268,8.2
PS1820,C0102,2025-01-10,94919.49,0.9,0.08,0.02,0.858,0.122,0.02,4.2,43.8,0.017,0.0046,8.2
PS1821,C0102,2025-02-09,94710.36,0.9,0.08,0.02,0.764,0.216,0.02,13.6,53.1,0.0255,-0.0141,8.2
PS1822,C0102,2025-03-11,92973.84,0.9,0.08,0.02,0.791,0.189,0.02,10.9,54.1,0.051,0.0019,8.2
PS1823,C0102,2025-04-10,96613.56,0.9,0.08,0.02,0.866,0.114,0.02,3.4,47.1,0.1066,0.0064,8.2
PS1824,C0102,2025-05-10,98236.64,0.9,0.08,0.02,0.879,0.101,0.02,2.1,50.8,0.085,0.0266,8.2
PS1825,C0102,2025-06-09,99889.78,0.9,0.08,0.02,0.901,0.079,0.02,0.1,69.7,0.0386,0.0024,8.2
PS1826,C0102,2025-07-09,102654.39,0.9,0.08,0.02,0.896,0.084,0.02,0.4,61.8,0.0712,-0.0035,8.2
PS1827,C0102,2025-08-08,101802.56,0.9,0.08,0.02,0.902,0.078,0.02,0.2,60.3,0.194,-0.0229,8.2
PS1828,C0102,2025-09-07,97819.69,0.9,0.08,0.02,0.877,0.103,0.02,2.3,61.3,0.1216,0.0193,8.2
PS1829,C0102,2025-10-07,98021.7,0.9,0.08,0.02,0.904,0.076,0.02,0.4,66.7,-0.0543,0.0063,8.2
PS1830,C0102,2025-11-06,99612.72,0.9,0.08,0.02,1,0,0,13.8,66.8,0.0717,0.0148,8.2
PS1831,C0102,2025-12-06,103138.93,0.9,0.08,0.02,0.962,0.018,0.02,6.2,69.1,0.0903,0.0151,8.2
PS1832,C0102,2026-01-05,103283.37,0.9,0.08,0.02,0.935,0.045,0.02,3.5,70.6,0.1292,0.0229,8.2
PS1833,C0102,2026-02-04,101782.36,0.9,0.08,0.02,0.863,0.117,0.02,3.7,77.3,0.2376,-0.0089,8.2
PS1834,C0102,2026-03-06,101356.24,0.9,0.08,0.02,0.913,0.067,0.02,1.3,65.9,-0.0192,0.0086,8.2
PS1835,C0102,2026-04-05,101205.64,0.9,0.08,0.02,0.838,0.142,0.02,6.2,70.1,0.115,0.0146,8.2
PS1836,C0102,2026-05-05,100218.89,0.9,0.08,0.02,0.869,0.111,0.02,3.1,72.5,0.0782,-0.0254,8.2
PS1837,C0103,2024-12-11,131487.28,0.55,0.35,0.1,0.522,0.378,0.1,2.8,41.0,0.2366,-0.0091,1.8
PS1838,C0103,2025-01-10,132805.86,0.55,0.35,0.1,0.494,0.406,0.1,5.6,65.3,-0.0853,-0.0255,1.8
PS1839,C0103,2025-02-09,135976.16,0.55,0.35,0.1,0.507,0.393,0.1,4.3,50.4,0.0475,0.0052,1.8
PS1840,C0103,2025-03-11,140387.32,0.55,0.35,0.1,0.509,0.391,0.1,4.1,56.0,0.0455,-0.0344,1.8
PS1841,C0103,2025-04-10,143014.1,0.55,0.35,0.1,0.431,0.469,0.1,11.9,50.5,0.1258,0.0148,1.8
PS1842,C0103,2025-05-10,141131.88,0.55,0.35,0.1,0.59,0.31,0.1,4.0,64.2,-0.0549,-0.0186,1.8
PS1843,C0103,2025-06-09,144818.55,0.55,0.35,0.1,0.537,0.363,0.1,1.3,61.8,-0.0241,0.0288,1.8
PS1844,C0103,2025-07-09,144530.88,0.55,0.35,0.1,0.562,0.338,0.1,1.2,61.4,-0.0108,-0.0332,1.8
